12:04:11 AM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:02:59 PM: Source:Forms.login.Page_Load, Message:SSO Response: PHNhbWxwOlJlc3BvbnNlIFZlcnNpb249IjIuMCIgSUQ9Im4tb1ZYWE5IbE1LMnJsYXYza1VyWkY2d3FjTCIgSXNzdWVJbnN0YW50PSIyMDE3LTA3LTA3VDA1OjAyOjU5LjgyMFoiIHhtbG5zOnNhbWxwPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6cHJvdG9jb2wiPjxzYW1sOklzc3VlciB4bWxuczpzYW1sPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6YXNzZXJ0aW9uIj5QYXltZW50VG9vbDpTUDwvc2FtbDpJc3N1ZXI+PHNhbWxwOlN0YXR1cz48c2FtbHA6U3RhdHVzQ29kZSBWYWx1ZT0idXJuOm9hc2lzOm5hbWVzOnRjOlNBTUw6Mi4wOnN0YXR1czpTdWNjZXNzIi8+PC9zYW1scDpTdGF0dXM+PHNhbWw6QXNzZXJ0aW9uIElEPSJFSU9zNk51SHY0c3drdE1QeDVWR0ZiNlZXUTciIElzc3VlSW5zdGFudD0iMjAxNy0wNy0wN1QwNTowMjo1OS44MjBaIiBWZXJzaW9uPSIyLjAiIHhtbG5zOnNhbWw9InVybjpvYXNpczpuYW1lczp0YzpTQU1MOjIuMDphc3NlcnRpb24iPjxzYW1sOklzc3Vlcj5QYXltZW50VG9vbDpTUDwvc2FtbDpJc3N1ZXI+PGRzOlNpZ25hdHVyZSB4bWxuczpkcz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC8wOS94bWxkc2lnIyI+CjxkczpTaWduZWRJbmZvPgo8ZHM6Q2Fub25pY2FsaXphdGlvbk1ldGhvZCBBbGdvcml0aG09Imh0dHA6Ly93d3cudzMub3JnLzIwMDEvMTAveG1sLWV4Yy1jMTRuIyIvPgo8ZHM6U2lnbmF0dXJlTWV0aG9kIEFsZ29yaXRobT0iaHR0cDovL3d3dy53My5vcmcvMjAwMS8wNC94bWxkc2lnLW1vcmUjcnNhLXNoYTI1NiIvPgo8ZHM6UmVmZXJlbmNlIFVSST0iI0VJT3M2TnVIdjRzd2t0TVB4NVZHRmI2VldRNyI+CjxkczpUcmFuc2Zvcm1zPgo8ZHM6VHJhbnNmb3JtIEFsZ29yaXRobT0iaHR0cDovL3d3dy53My5vcmcvMjAwMC8wOS94bWxkc2lnI2VudmVsb3BlZC1zaWduYXR1cmUiLz4KPGRzOlRyYW5zZm9ybSBBbGdvcml0aG09Imh0dHA6Ly93d3cudzMub3JnLzIwMDEvMTAveG1sLWV4Yy1jMTRuIyIvPgo8L2RzOlRyYW5zZm9ybXM+CjxkczpEaWdlc3RNZXRob2QgQWxnb3JpdGhtPSJodHRwOi8vd3d3LnczLm9yZy8yMDAxLzA0L3htbGVuYyNzaGEyNTYiLz4KPGRzOkRpZ2VzdFZhbHVlPm40QjlRRStJbWNBQWdQOE92YlBBWC9VRDI4RldWYkdsb0tNTzVlWXFFdjg9PC9kczpEaWdlc3RWYWx1ZT4KPC9kczpSZWZlcmVuY2U+CjwvZHM6U2lnbmVkSW5mbz4KPGRzOlNpZ25hdHVyZVZhbHVlPgpqQ2ZscEc1THZYOUxBdzI3WHYxMEg1bnZtZXFleVlnL21DN3ZFSVdPUEN2ZTc3MFZzbStqUnNZdmdlN21HRDZnWnpMNzUrSmU5ZnNVClFVU3JkQ2tLZkxTeDFNUmNKaDM4cW1PUzk5OGswV2NSTEdaVENSejZNZ2NCNEZWaE9WQ1B2ZGVCSUNSWHhHZVIvYVJYLzNQOU9kT28KZ1hST1o2QUNvelBtVEdvZ1BUcGRUOU40aWVxZy9BMFZOMEZqUHVrUmJVcExyWHdNdnVUcmp0WWNhZ2VqWVV3NCtBRjc3RVZyS2NSeApvZnkySGZJNFU1cUtyb2s5MTFyRktpaGJtcGROekZycUxhYS9RcmNIMWhoRjJqbTlCWFlNWWdNZldNemU1bG5zeXAzRUwvREZtUmI0CmdpVldkSFl5OVRqaG1yY2tNTnltYmZkVEl1ODJ6aW43RGgvekZBPT0KPC9kczpTaWduYXR1cmVWYWx1ZT4KPC9kczpTaWduYXR1cmU+PHNhbWw6U3ViamVjdD48c2FtbDpOYW1lSUQgRm9ybWF0PSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoxLjE6bmFtZWlkLWZvcm1hdDp1bnNwZWNpZmllZCI+eGdzMzVndXI8L3NhbWw6TmFtZUlEPjxzYW1sOlN1YmplY3RDb25maXJtYXRpb24gTWV0aG9kPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6Y206YmVhcmVyIj48c2FtbDpTdWJqZWN0Q29uZmlybWF0aW9uRGF0YSBSZWNpcGllbnQ9Imh0dHBzOi8vbjAxYXB3MzE3MS50ZW50LnRydC5jc2FhLnByaS9wYXltZW50dG9vbG1zY3IvZm9ybXMvbG9naW4uYXNweCIgTm90T25PckFmdGVyPSIyMDE3LTA3LTA3VDA1OjA3OjU5LjgyMFoiLz48L3NhbWw6U3ViamVjdENvbmZpcm1hdGlvbj48L3NhbWw6U3ViamVjdD48c2FtbDpDb25kaXRpb25zIE5vdEJlZm9yZT0iMjAxNy0wNy0wN1QwNDo1Nzo1OS44MjBaIiBOb3RPbk9yQWZ0ZXI9IjIwMTctMDctMDdUMDU6MDc6NTkuODIwWiI+PHNhbWw6QXVkaWVuY2VSZXN0cmljdGlvbj48c2FtbDpBdWRpZW5jZT5QYXltZW50VG9vbDpTUDwvc2FtbDpBdWRpZW5jZT48L3NhbWw6QXVkaWVuY2VSZXN0cmljdGlvbj48L3NhbWw6Q29uZGl0aW9ucz48c2FtbDpBdXRoblN0YXRlbWVudCBTZXNzaW9uSW5kZXg9IkVJT3M2TnVIdjRzd2t0TVB4NVZHRmI2VldRNyIgQXV0aG5JbnN0YW50PSIyMDE3LTA3LTA3VDA1OjAyOjU5LjgyMFoiPjxzYW1sOkF1dGhuQ29udGV4dD48c2FtbDpBdXRobkNvbnRleHRDbGFzc1JlZj51cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6YWM6Y2xhc3Nlczp1bnNwZWNpZmllZDwvc2FtbDpBdXRobkNvbnRleHRDbGFzc1JlZj48L3NhbWw6QXV0aG5Db250ZXh0Pjwvc2FtbDpBdXRoblN0YXRlbWVudD48L3NhbWw6QXNzZXJ0aW9uPjwvc2FtbHA6UmVzcG9uc2U+
10:02:59 PM: Source:Forms.login.Page_Load, Message:Replay attack check
10:02:59 PM: Source:Forms.login.Page_Load, Message:NotBefore7/6/2017 9:57:59 PM
10:02:59 PM: Source:Forms.login.Page_Load, Message:NotOnOrAfter7/6/2017 10:07:59 PM
10:02:59 PM: Source:Forms.login.Page_Load, Message:CurrentDate7/6/2017 10:02:59 PM
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : xgg5ibho
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : n01apw3171.tent.trt.csaa.pri
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : xgs35gur
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : dev-sso.tent.trt.csaa.pri
10:02:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:02:59 PM: Source:Forms.login.Page_Load, Message:SSO UserID: xgs35gur
10:02:59 PM: Source:Forms.login.Page_Load, Message:Successfully retrieved the Logged-in User details from DB. UserID: xgs35gur
10:19:30 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:19:40 PM: Source:forms_login_aspx.ProcessRequest, Message:Request sent to SSO 
10:19:49 PM: Source:forms_login_aspx.ProcessRequest, Message:The User is not Authenticated, So Session is Abandoned 
10:19:49 PM: Source:forms_login_aspx.ProcessRequest, Message:Response received from SSO. 
10:19:49 PM: Source:forms_login_aspx.ProcessRequest, Message:SSO Response: PHNhbWxwOlJlc3BvbnNlIFZlcnNpb249IjIuMCIgSUQ9Im04UFBtOGxpcFNKQmw0TU01MC5IaWNwVnRSciIgSXNzdWVJbnN0YW50PSIyMDE3LTA3LTA3VDA1OjE5OjQ4LjkxMVoiIHhtbG5zOnNhbWxwPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6cHJvdG9jb2wiPjxzYW1sOklzc3VlciB4bWxuczpzYW1sPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6YXNzZXJ0aW9uIj5QYXltZW50VG9vbDpTUDwvc2FtbDpJc3N1ZXI+PHNhbWxwOlN0YXR1cz48c2FtbHA6U3RhdHVzQ29kZSBWYWx1ZT0idXJuOm9hc2lzOm5hbWVzOnRjOlNBTUw6Mi4wOnN0YXR1czpTdWNjZXNzIi8+PC9zYW1scDpTdGF0dXM+PHNhbWw6QXNzZXJ0aW9uIElEPSJfcjZmWWlmTVE0VDh0SWZoYlVCZVJWYjd0TEMiIElzc3VlSW5zdGFudD0iMjAxNy0wNy0wN1QwNToxOTo0OC45MjdaIiBWZXJzaW9uPSIyLjAiIHhtbG5zOnNhbWw9InVybjpvYXNpczpuYW1lczp0YzpTQU1MOjIuMDphc3NlcnRpb24iPjxzYW1sOklzc3Vlcj5QYXltZW50VG9vbDpTUDwvc2FtbDpJc3N1ZXI+PGRzOlNpZ25hdHVyZSB4bWxuczpkcz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC8wOS94bWxkc2lnIyI+CjxkczpTaWduZWRJbmZvPgo8ZHM6Q2Fub25pY2FsaXphdGlvbk1ldGhvZCBBbGdvcml0aG09Imh0dHA6Ly93d3cudzMub3JnLzIwMDEvMTAveG1sLWV4Yy1jMTRuIyIvPgo8ZHM6U2lnbmF0dXJlTWV0aG9kIEFsZ29yaXRobT0iaHR0cDovL3d3dy53My5vcmcvMjAwMS8wNC94bWxkc2lnLW1vcmUjcnNhLXNoYTI1NiIvPgo8ZHM6UmVmZXJlbmNlIFVSST0iI19yNmZZaWZNUTRUOHRJZmhiVUJlUlZiN3RMQyI+CjxkczpUcmFuc2Zvcm1zPgo8ZHM6VHJhbnNmb3JtIEFsZ29yaXRobT0iaHR0cDovL3d3dy53My5vcmcvMjAwMC8wOS94bWxkc2lnI2VudmVsb3BlZC1zaWduYXR1cmUiLz4KPGRzOlRyYW5zZm9ybSBBbGdvcml0aG09Imh0dHA6Ly93d3cudzMub3JnLzIwMDEvMTAveG1sLWV4Yy1jMTRuIyIvPgo8L2RzOlRyYW5zZm9ybXM+CjxkczpEaWdlc3RNZXRob2QgQWxnb3JpdGhtPSJodHRwOi8vd3d3LnczLm9yZy8yMDAxLzA0L3htbGVuYyNzaGEyNTYiLz4KPGRzOkRpZ2VzdFZhbHVlPlUrU2ErRUlyYUZxay9mekJyU3JvV2ljOWZueTJDQnVSbGlXZlVxWUxUeXc9PC9kczpEaWdlc3RWYWx1ZT4KPC9kczpSZWZlcmVuY2U+CjwvZHM6U2lnbmVkSW5mbz4KPGRzOlNpZ25hdHVyZVZhbHVlPgpGbXpXQzdESkIxQ2J4NXI1MjdsYU5DM3VTaGs2R0ZIdnBZeUZ0L1NXT1BycDQwTjBCRlZxRVd0WGZXL1NZbFFnMzV1Mk14cTRMRW13CjZ6Mk00WG45WUtZYU1ySEYwMzNsd1NHcWFCRXk3Sms4czU0V01FV283ODFXdXk1ZnJxTDM0V3FZUDdHVktNbDN0ektZMENaTG80QVcKd2Z4K2Zja3AxbDFpbURLZHZ6WW5RbmpqZGdKamVkWDVxL3FwbkRhM0hOeUdqS3YrV1R4MUFNd0dwQkszQzRzb2dxQlFjampKQmZQQworaFZmdFBrU2hvcXhhWVNhY2Y3TVk3ekVET25BYjYxSDVoanpSM0ZKbGQ3ZUhUdFRDUjFKbE5HKzV0d2VPNWpCZCtScU1CemVleTd2CllaN0FxMG9kVEphK1ZkcGFjSVBOMEpCVCtWcGdKK2RsbmpFRm5RPT0KPC9kczpTaWduYXR1cmVWYWx1ZT4KPC9kczpTaWduYXR1cmU+PHNhbWw6U3ViamVjdD48c2FtbDpOYW1lSUQgRm9ybWF0PSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoxLjE6bmFtZWlkLWZvcm1hdDp1bnNwZWNpZmllZCI+eGdzMzVndXI8L3NhbWw6TmFtZUlEPjxzYW1sOlN1YmplY3RDb25maXJtYXRpb24gTWV0aG9kPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6Y206YmVhcmVyIj48c2FtbDpTdWJqZWN0Q29uZmlybWF0aW9uRGF0YSBSZWNpcGllbnQ9Imh0dHBzOi8vbjAxYXB3MzE3MS50ZW50LnRydC5jc2FhLnByaS9wYXltZW50dG9vbG1zY3IvZm9ybXMvbG9naW4uYXNweCIgTm90T25PckFmdGVyPSIyMDE3LTA3LTA3VDA1OjI0OjQ4LjkyN1oiLz48L3NhbWw6U3ViamVjdENvbmZpcm1hdGlvbj48L3NhbWw6U3ViamVjdD48c2FtbDpDb25kaXRpb25zIE5vdEJlZm9yZT0iMjAxNy0wNy0wN1QwNToxNDo0OC45MjdaIiBOb3RPbk9yQWZ0ZXI9IjIwMTctMDctMDdUMDU6MjQ6NDguOTI3WiI+PHNhbWw6QXVkaWVuY2VSZXN0cmljdGlvbj48c2FtbDpBdWRpZW5jZT5QYXltZW50VG9vbDpTUDwvc2FtbDpBdWRpZW5jZT48L3NhbWw6QXVkaWVuY2VSZXN0cmljdGlvbj48L3NhbWw6Q29uZGl0aW9ucz48c2FtbDpBdXRoblN0YXRlbWVudCBTZXNzaW9uSW5kZXg9Il9yNmZZaWZNUTRUOHRJZmhiVUJlUlZiN3RMQyIgQXV0aG5JbnN0YW50PSIyMDE3LTA3LTA3VDA1OjE5OjQ4LjkxMVoiPjxzYW1sOkF1dGhuQ29udGV4dD48c2FtbDpBdXRobkNvbnRleHRDbGFzc1JlZj51cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6YWM6Y2xhc3Nlczp1bnNwZWNpZmllZDwvc2FtbDpBdXRobkNvbnRleHRDbGFzc1JlZj48L3NhbWw6QXV0aG5Db250ZXh0Pjwvc2FtbDpBdXRoblN0YXRlbWVudD48L3NhbWw6QXNzZXJ0aW9uPjwvc2FtbHA6UmVzcG9uc2U+
10:19:49 PM: Source:MSCR.Forms.login.Page_Load, Message:Replay attack check
10:19:49 PM: Source:MSCR.Forms.login.Page_Load, Message:NotBefore7/6/2017 10:14:48 PM
10:19:49 PM: Source:MSCR.Forms.login.Page_Load, Message:NotOnOrAfter7/6/2017 10:24:48 PM
10:19:49 PM: Source:MSCR.Forms.login.Page_Load, Message:CurrentDate7/6/2017 10:19:49 PM
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : xgg5ibho
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : n01apw3171.tent.trt.csaa.pri
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : xgs35gur
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : dev-sso.tent.trt.csaa.pri
10:19:49 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:19:49 PM: Source:forms_login_aspx.ProcessRequest, Message:SSO UserID: xgs35gur
10:19:49 PM: Source:forms_login_aspx.ProcessRequest, Message:Successfully retrieved the Logged-in User details from DB. UserID: xgs35gur
10:19:50 PM: Source:header_aspx.ProcessRequest, Message:Menu retrieved for the User: xgs35gur Details: [[18,'','Insurance',,2,,1,0],[2,'','Admin',,3,,1,0],[30,'','Sales Turn-In',,10,,1,0],[46,'','Tools',,13,'fin',1,0],[12,,'User Administration','/PaymentToolmsc/admin/users.aspx',1,'adm',1,2],[44,,'Branch Administration','/PaymentToolmsc/admin/DOs.aspx',2,'adm',1,2],[48,'.','Manage Recurring','/PaymentToolmsc/forms/ManageEnrollment.aspx',1,'dsr,iss,fie,pss',1,18],[19,'.','Down Payment','/PaymentToolmsc/forms/newinsurance.aspx',2,'dsr,fie,pss',1,18],[54,'.','Installment Payment','/PaymentToolmsc/forms/newinsurance.aspx',3,'dsr,iss,fie,pss',1,18],[28,'.','Reports','/PaymentToolmscr/Reports/ins_reports.aspx',4,'man,fin,pss',1,18],[29,'.','My Reports','/PaymentToolmscr/Reports/ins_usr_reports.aspx',5,'dsr,iss,fie',1,18],[56,'','ACH Enrollment Pilot','/PaymentToolmsc/forms/ACHEnrollmentPilot.aspx',6,'iss',1,18],[57,'','View Scheduled Payments','/PaymentToolmsc/forms/ScheduledPayments.aspx',7,'dsr,fie,man,iss,pss,cas',1,18],[31,,'My Turn-In','/PaymentToolmscr/reports/salesturnIn_report.aspx',1,'fie',1,30],[32,,'Cashier\'s Reconciliation','/PaymentToolmscr/reports/CashierReconciliation_Report.aspx',2,'cas',1,30],[33,,'Reports','/PaymentToolmscr/Reports/TurnIn_General_Report.aspx',3,'man,cas,fin',1,30],[43,,'Manual Update','/PaymentToolmscr/reports/Manual_Update_Search.aspx',2,'fin',1,46]]
10:21:57 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:22:07 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:22:47 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:22:56 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:23:00 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:23:02 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:23:03 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:24:03 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:24:20 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:25:45 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:25:52 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:26:49 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:26:50 PM: Source:forms_login_aspx.ProcessRequest, Message:Session Expired/Redirecting to logout Page 
10:26:51 PM: Source:forms_login_aspx.ProcessRequest, Message:Request sent to SSO 
10:26:59 PM: Source:forms_login_aspx.ProcessRequest, Message:The User is not Authenticated, So Session is Abandoned 
10:26:59 PM: Source:forms_login_aspx.ProcessRequest, Message:Response received from SSO. 
10:26:59 PM: Source:forms_login_aspx.ProcessRequest, Message:SSO Response: PHNhbWxwOlJlc3BvbnNlIFZlcnNpb249IjIuMCIgSUQ9InhtbnJqTG5VaWtsUGtPaHYuUWtwNm9haF9vbCIgSXNzdWVJbnN0YW50PSIyMDE3LTA3LTA3VDA1OjI2OjU5LjEyM1oiIHhtbG5zOnNhbWxwPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6cHJvdG9jb2wiPjxzYW1sOklzc3VlciB4bWxuczpzYW1sPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6YXNzZXJ0aW9uIj5QYXltZW50VG9vbDpTUDwvc2FtbDpJc3N1ZXI+PHNhbWxwOlN0YXR1cz48c2FtbHA6U3RhdHVzQ29kZSBWYWx1ZT0idXJuOm9hc2lzOm5hbWVzOnRjOlNBTUw6Mi4wOnN0YXR1czpTdWNjZXNzIi8+PC9zYW1scDpTdGF0dXM+PHNhbWw6QXNzZXJ0aW9uIElEPSJKSEJ5YnVBWTdnWXhXVW9kaW1QNWdBcVptNzMiIElzc3VlSW5zdGFudD0iMjAxNy0wNy0wN1QwNToyNjo1OS4xNTRaIiBWZXJzaW9uPSIyLjAiIHhtbG5zOnNhbWw9InVybjpvYXNpczpuYW1lczp0YzpTQU1MOjIuMDphc3NlcnRpb24iPjxzYW1sOklzc3Vlcj5QYXltZW50VG9vbDpTUDwvc2FtbDpJc3N1ZXI+PGRzOlNpZ25hdHVyZSB4bWxuczpkcz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC8wOS94bWxkc2lnIyI+CjxkczpTaWduZWRJbmZvPgo8ZHM6Q2Fub25pY2FsaXphdGlvbk1ldGhvZCBBbGdvcml0aG09Imh0dHA6Ly93d3cudzMub3JnLzIwMDEvMTAveG1sLWV4Yy1jMTRuIyIvPgo8ZHM6U2lnbmF0dXJlTWV0aG9kIEFsZ29yaXRobT0iaHR0cDovL3d3dy53My5vcmcvMjAwMS8wNC94bWxkc2lnLW1vcmUjcnNhLXNoYTI1NiIvPgo8ZHM6UmVmZXJlbmNlIFVSST0iI0pIQnlidUFZN2dZeFdVb2RpbVA1Z0FxWm03MyI+CjxkczpUcmFuc2Zvcm1zPgo8ZHM6VHJhbnNmb3JtIEFsZ29yaXRobT0iaHR0cDovL3d3dy53My5vcmcvMjAwMC8wOS94bWxkc2lnI2VudmVsb3BlZC1zaWduYXR1cmUiLz4KPGRzOlRyYW5zZm9ybSBBbGdvcml0aG09Imh0dHA6Ly93d3cudzMub3JnLzIwMDEvMTAveG1sLWV4Yy1jMTRuIyIvPgo8L2RzOlRyYW5zZm9ybXM+CjxkczpEaWdlc3RNZXRob2QgQWxnb3JpdGhtPSJodHRwOi8vd3d3LnczLm9yZy8yMDAxLzA0L3htbGVuYyNzaGEyNTYiLz4KPGRzOkRpZ2VzdFZhbHVlPkdSWjNpNTUwa3pRcmZ2WXJ5ZVJnb3ZBd1YyZEZjR25JM2hpMnJyc0d3ejg9PC9kczpEaWdlc3RWYWx1ZT4KPC9kczpSZWZlcmVuY2U+CjwvZHM6U2lnbmVkSW5mbz4KPGRzOlNpZ25hdHVyZVZhbHVlPgpQM0tpeEp0dXp0THgreCsxT091UUlMMVIrSTJJNjE4eHRNRHc1UHN2aVV0SzJBQ3BWQi9xYlZwVDAwNi9wQkNyRGdYbEk0amp1bngxCms3UUJBUXhWbWk2OWZDT2VTTEltM3FoSitHWktldGNGSVlCY3h3c0pKa1JoL1Z3bksxUGFId0pFT2NZZnBJOGk2QUVBclpobHFtSlEKVytQdWljUjNEcThObXVmanJCWktraVJMOEw5ZEYyREZyZysxdXFQL2NJa3d1MDVFYTRGbElQYmtzSFNkZW9TN2xqTk0vQVdDWVpnTQp3TmxjVmp6RENrSUZ4bW55QW01b3VNNkU4N0d1YkoyQmNVUEowdkkxRnNyMjhJUG5aNHljMzNiUTBMT0tSaHdBMTVwSXVvQ1N3UjhCCmIrc21nUWxhMGMzOWg3c1lML3MyMG9GTDVYbnNhRzJUelUzcmt3PT0KPC9kczpTaWduYXR1cmVWYWx1ZT4KPC9kczpTaWduYXR1cmU+PHNhbWw6U3ViamVjdD48c2FtbDpOYW1lSUQgRm9ybWF0PSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoxLjE6bmFtZWlkLWZvcm1hdDp1bnNwZWNpZmllZCI+eGdzMzVndXI8L3NhbWw6TmFtZUlEPjxzYW1sOlN1YmplY3RDb25maXJtYXRpb24gTWV0aG9kPSJ1cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6Y206YmVhcmVyIj48c2FtbDpTdWJqZWN0Q29uZmlybWF0aW9uRGF0YSBSZWNpcGllbnQ9Imh0dHBzOi8vbjAxYXB3MzE3MS50ZW50LnRydC5jc2FhLnByaS9wYXltZW50dG9vbG1zY3IvZm9ybXMvbG9naW4uYXNweCIgTm90T25PckFmdGVyPSIyMDE3LTA3LTA3VDA1OjMxOjU5LjE1NFoiLz48L3NhbWw6U3ViamVjdENvbmZpcm1hdGlvbj48L3NhbWw6U3ViamVjdD48c2FtbDpDb25kaXRpb25zIE5vdEJlZm9yZT0iMjAxNy0wNy0wN1QwNToyMTo1OS4xNTRaIiBOb3RPbk9yQWZ0ZXI9IjIwMTctMDctMDdUMDU6MzE6NTkuMTU0WiI+PHNhbWw6QXVkaWVuY2VSZXN0cmljdGlvbj48c2FtbDpBdWRpZW5jZT5QYXltZW50VG9vbDpTUDwvc2FtbDpBdWRpZW5jZT48L3NhbWw6QXVkaWVuY2VSZXN0cmljdGlvbj48L3NhbWw6Q29uZGl0aW9ucz48c2FtbDpBdXRoblN0YXRlbWVudCBTZXNzaW9uSW5kZXg9IkpIQnlidUFZN2dZeFdVb2RpbVA1Z0FxWm03MyIgQXV0aG5JbnN0YW50PSIyMDE3LTA3LTA3VDA1OjI2OjU5LjE1NFoiPjxzYW1sOkF1dGhuQ29udGV4dD48c2FtbDpBdXRobkNvbnRleHRDbGFzc1JlZj51cm46b2FzaXM6bmFtZXM6dGM6U0FNTDoyLjA6YWM6Y2xhc3Nlczp1bnNwZWNpZmllZDwvc2FtbDpBdXRobkNvbnRleHRDbGFzc1JlZj48L3NhbWw6QXV0aG5Db250ZXh0Pjwvc2FtbDpBdXRoblN0YXRlbWVudD48L3NhbWw6QXNzZXJ0aW9uPjwvc2FtbHA6UmVzcG9uc2U+
10:26:59 PM: Source:MSCR.Forms.login.Page_Load, Message:Replay attack check
10:26:59 PM: Source:MSCR.Forms.login.Page_Load, Message:NotBefore7/6/2017 10:21:59 PM
10:26:59 PM: Source:MSCR.Forms.login.Page_Load, Message:NotOnOrAfter7/6/2017 10:31:59 PM
10:26:59 PM: Source:MSCR.Forms.login.Page_Load, Message:CurrentDate7/6/2017 10:26:59 PM
10:26:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : xgg5ibho
10:26:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:26:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : n01apw3171.tent.trt.csaa.pri
10:26:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate subject name to be validated is : System.Security.Cryptography.X509Certificates.X509Certificate2
10:26:59 PM: Source:AuthenticationClasses.UserInfo.ProcessSSOResponse, Message:The certificate present in the certificate store is : xgs35gur
